time	msgId	prevMsgId	from	prevUser	popularity	text
1479156461000	798266173611798528	null	leogaming83	ATTCares	0	@ATTCares can you guys help me change my gear s2 watch from one phone to another in my account?
1479156449000	798266124123209728	798260007255080960	EvanRazzaque	ATTCares	0	@ATTCares They are terrible at resolving a customer issue , they take days and months and still they fail to reach out
1479156382000	798265840193929220	798260007255080960	EvanRazzaque	ATTCares	0	@ATTCares your companies leaders only care about certain customer and they are very good at listening but they fail to take action .
1479156202000	798265088901808128	798263508987166720	roonoid	ATTCares	0	@ATTCares Since it doesn't happen anywhere else except for downtown Raleigh, I feel like it reflects on ATTs service
1479156133000	798264797850730496	798263508987166720	roonoid	ATTCares	0	@ATTCares Hey Curtis...it's not just frustrating...it's been happening since I moved to Raleigh last year and only at my home.
1479156066000	798264516073009152	798262698194649088	kathrynlcannon	ATTCares	0	@ATTCares well how about not ending a chat session w/out fixing the problem? Bad service and just rude!
1479155831000	798263530604478464	798263251356119040	Reknowltoniii	ATTCares	0	@ATTCares TianaB, I have been messaging there all morning and have given a full summary, they just now responded, I sent my acct# ...
1479155687000	798262925215629313	null	DeannaSpikes	ATTCares	0	@ATTCares @SamsungMobileUS has anyone have their phone fixed after that update not mine not my sister's not my daughters still waiting B.S.
1479155633000	798262698878210048	798261178434785280	dtlb562	ATTCares	0	@ATTCares Please provide me with a phone # for someone that will not place me on hold for 40min. I would love to talk about my experience
1479155479000	798262052750053378	null	DeannaSpikes	ATTCares	0	@ATTCares look in your direct messages for that I've already explained to everyone of you. you guys just keep repea… https://t.co/CjlqHRVa1p
1479155284000	798261235309510658	null	swaggsheila1	ATTCares	0	@ATTCares So they are still going to charge me for a bad number they gave me.  How sad.
1479155229000	798261006786928640	798260364605587457	Reknowltoniii	ATTCares	0	@ATTCares @Support RobertS, everyone I hit the envelope to send a DM it gives me this: https://t.co/kgNVUp46Od
1479155006000	798260072359096321	null	kathrynlcannon	ATTCares	0	@ATTCares  1.5 hours in chat session w 5 diff ATT reps to correct ATT error. Reps have no access to records &amp; end chat? 25 years. Bye!
1479154631000	798258498421268480	797876699685941248	EvanRazzaque	ATTCares	0	@ATTCares worst customer service on earth
1479154572000	798258251808706560	798257960724131840	Reknowltoniii	ATTCares	0	@ATTCares CarolM, I have no followers, that is the problem, I am following AT&amp;T AND AT&amp;T cares ... I honestly do not know what else to do
1479154529000	798258068895256576	798252225063751680	roonoid	ATTCares	0	@ATTCares When I try to use that tool and try to troubleshoot a phone call I get an error.
1479154514000	798258005729021952	798250853262037003	FranzMeyer6	ATTCares	0	@ATTCares I'd like to, but I don't know what you're asking for.
1479154104000	798256286483759104	797511745128566785	mike_maddenn	ATTCares	0	@ATTCares really doing a great job with my question. I appreciate it. Taking several days.
1479154077000	798256172516057088	798255774216626176	Reknowltoniii	ATTCares	0	@ATTCares JusT, I have tried 14 times now and it says I must have followers to DM ... I AM following you just for this to no avail ...
1479153998000	798255842654973952	798246760711864321	_lala_lali_	ATTCares	0	@ATTCares you can be , by not slowing speeds or making the usage higher before getting slowed
1479153595000	798254154544054272	798253603945414656	Reknowltoniii	ATTCares	0	@ATTCares Bethel O, it says I need someone to be following me ... After two hours no response on fb and I spent 12 hours on phone already
1479153322000	798253005581611009	798252160530182144	jtimm684	ATTCares	0	@ATTCares Sent!
1479153218000	798252570103939072	798252071006928897	VinnyLo480	ATTCares	0	@ATTCares just called back and Billy is helping me out! Billy has provided fantastic service!
1479153137000	798252232818847746	798246956690800640	Reknowltoniii	ATTCares	0	@ATTCares Sarah F, I can not DM you: this account was just set up specifically for this ... Please advise on contact; I've used fb all day.
1479152764000	798250665348722689	798250200015859712	Beatt1	ATTCares	0	@ATTCares I can assure you I won't be checking out ATT special offers.  Wtf.
1479152739000	798250561418252288	798250200015859712	Beatt1	ATTCares	0	@ATTCares how about you stop sending random ATT people to cut down trees and  hang out in my backyard.
1479152683000	798250327258468352	798239701173932032	stargate69	ATTCares	0	@ATTCares and all I get is silence from you ATT
1479152677000	798250302386372608	798250200015859712	Beatt1	ATTCares	0	@ATTCares  what?????
1479152545000	798249750004977669	798188326024921088	FranzMeyer6	ATTCares	0	@ATTCares I have called @ATT 4 times and been told that I would not have to pay each time.  I feel like I'm in the #TwilightZone
1479152457000	798249379463184384	798188326024921088	FranzMeyer6	ATTCares	0	@ATTCares In spite of calling @ATT in July to cancel my service, I am being threatened with collection services to pay for service since.
1479152389000	798249092463861760	798247665427484672	Beatt1	ATTCares	0	@ATTCares I have young kids....and am not necessarily comfortable with random people walking around my house.
1479152365000	798248992266190848	null	BuzzRolled	ATTCares	0	@ATTCares Nice of your door to door salesperson call me an asshole for not wanting to upgrade my service. Need to train how to understand no
1479152330000	798248848028221441	798247665427484672	Beatt1	ATTCares	0	@ATTCares in messaging about this earlier this week, I would just appreciate someone notifying me prior to walking on   over to my backyard
1479152175000	798248196468260864	798247665427484672	Beatt1	ATTCares	0	@ATTCares today I find two guys walking around my backyard. Once again, no knock at the door, no notice.
1479152144000	798248065148878848	798247665427484672	Beatt1	ATTCares	0	@ATTCares the first time I went out their were 4 guys with no Id cutting down branches in my yard.  Didn't ask, didn't knock at the door
1479152099000	798247877856415744	798247665427484672	Beatt1	ATTCares	0	@ATTCares nope. I don't have att.  It's the second time this week I've had random people wandering around my property.
1479151939000	798247208940228608	798246677907795968	mrmess	ATTCares	0	@ATTCares How is scrolling using so much data?
1479151927000	798247154905071616	798246677907795968	mrmess	ATTCares	0	@ATTCares I understand that. But some apps are using data just by being open. Twitter for example. I don't watch every video, mostly scroll
1479151466000	798245221410684928	798244801837559808	Beatt1	ATTCares	0	@ATTCares not sure.  They were just standing on my back porch.            Any idea when I can expect them again?
1479150788000	798242377982951425	798239082618978305	DavidHudson04	ATTCares	0	@ATTCares My email works fine, as long as you keep my internet, TV &amp; phone service up, which seems to be a problem of late!
1479150761000	798242265164496896	798239701173932032	stargate69	ATTCares	0	@ATTCares read messages my back "friend". Smh
1479150512000	798241223454519296	798007209242206208	GonzalezNike	ATTCares	0	@ATTCares but how??
1479150312000	798240383746510848	798239701173932032	stargate69	ATTCares	0	@ATTCares I'm doing just that my black friend. No teply
1479149846000	798238426579357697	797320583029653508	creationdespite	ATTCares	0	@ATTCares Thanks James. I just DM'd you and included a screenshot of our bill which shows our account number.
1479149762000	798238075147034624	798236463422914560	mrmess	ATTCares	0	@ATTCares I already know how to view reports. I need to know which apps are using the most data.
1479149728000	798237932091895808	798235309456654336	David82102928	ATTCares	0	@ATTCares oh i get it. The calculator servers are probably down. Jokes on you, i've got exams tomorrow
1479149567000	798237256637026308	798235309456654336	David82102928	ATTCares	0	@ATTCares Your calculator has broken down so it only shows 0s. https://t.co/SlLRmpOLto
1479149130000	798235424133156864	798228359729860613	Britt0810	ATTCares	0	@ATTCares Yes, I can get that for you. I'll DM it to you.
1479148957000	798234698786869249	null	allenmb	ATTCares	0	@ATTCares AT&amp;T support referenced consumer.appeals@att.com for an unsubscribe page that doesn't work for emails with a "+", but it bounced.
1479148558000	798233026559819776	null	embguy	ATTCares	0	@ATTCares You'd think that if I want to buy a product, someone, somewhere would actually know something about the product.
1479148110000	798231148098887680	null	EmpirePrime	ATTCares	0	@ATTCares Please Dm, Regarding My ATT Login issue.
1479148015000	798230748042067972	null	VA_APC	ATTCares	0	@ATTCares will you please fix your system so that I can unlock my phone...
1479147572000	798228892167405568	798228527111815168	ItsStefJ	ATTCares	0	@ATTCares is there any way to fix this. Because you're about to lose a customer of 10+ years. #LessBarsInMorePlaces
1479147440000	798228336300425216	null	Beatt1	ATTCares	0	@ATTCares Once again two random guys from Att in my backyard.  No notice, no knock at the door.  Any thoughts about notifying people?
1479147068000	798226774425358336	null	jimmyted52	ATTCares	0	@ATTCares Cell coverage sucks in Manhattan Beach. I've had no service for last 3 hours.
1479147056000	798226727277305858	798200592648679424	ItsStefJ	ATTCares	0	@ATTCares Is there any reason why in a building there's 0 bars service and only E picks up but I walk 100 yards outside and 3 bars LTE?
1479146205000	798223157148717057	797922789424562180	pwoodby66	ATTCares	0	@ATTCares i just gave up on it,, then when id get back in to it it would tell me that this device ip6 isnt authorized to view tv on,, :(
1479145895000	798221855559598080	796058562506227712	P3WORLD	ATTCares	0	@ATTCares Again!? This game is not fun. Fix your crap service or charge less! @RipoffReport @ripoffpress @FrontierCorp @Apple @peoplesvoice
1479145849000	798221663804473344	null	SeitzCatherine	ATTCares	0	@ATTCares mailed to me. it's been 4 days. Help please! it's just sitting there.
1479145651000	798220832828952577	798219896362594304	marzuoqalharbi	ATTCares	0	@ATTCares I did
1479145547000	798220395589595136	null	sberkowitz_fl	ATTCares	0	@ATTCares Was promised to get my landline fixed on Sunday 11p. Now your customer service rep  we'll have it fixed by Tuesday 6p. What gives?
1479145222000	798219034051252225	null	marzuoqalharbi	ATTCares	0	@ATTCares hi can you help me with my sim can't make any calls thanks
1479145193000	798218910680174592	null	chrisabowman	ATTCares	0	@ATTCares can I get U-verse support here? I have some reservations about the way shows record
1479144376000	798215483447119872	null	DanPetriskie	ATTCares	0	@ATTCares 47 minutes on the phone and nothing accomplished. Just an absolute joke. How do you remain viable?
1479144376000	798215483321360384	null	DanPetriskie	ATTCares	0	@ATTCares your Customer service sucks!!!!!!! This is the most ridiculous thing ever.
1479144206000	798214773259177984	null	BBergJr	ATTCares	0	@ATTCares, South of Madison, WI has little or no cell service right now.  Why?
1479144111000	798214374951305216	null	Litzz11	ATTCares	0	@ATTCares Email down in Nashville?
1479143821000	798213159546982400	null	Schultzieno	ATTCares	0	@ATTCares think i have unauthorized activity going on with my phone number… https://t.co/B5V7MEvk9g
1479143746000	798212844860735488	798209771069284352	Problem_Childd	ATTCares	0	@ATTCares this wi-fi has been TRASH as of late and why are we not able to watch programming in 1080p? It's been YEARS &amp; no improvement? Smh.
1479143165000	798210407819198465	null	PostGay	ATTCares	0	@ATTCares Internet at home has slowed down to a crawl. Already restarted router several times. Help! ?
