Internal User ID	Country	State	City
1903	United States	Pennsylvania	NA	
1904	United States	Nevada	NA	
1905	United States	Maryland	NA	
1906	United States	Oklahoma	NA	
1907	United States	Florida	NA	
1908	United States	Alabama	NA	
1909	United States	New Hampshire	NA	
1910	United States	Illinois	NA	
1911	United States	Kansas	NA	
1912	United States	South Dakota	NA	
1913	United States	Wyoming	NA	
1914	United States	Nevada	NA	
1915	United States	Idaho	NA	
1916	United States	Arkansas	NA	
1917	United States	Kansas	NA	
1918	United States	South Dakota	NA	
1919	United States	Arkansas	NA	
1920	United States	Wisconsin	NA	
1921	United States	Maine	NA	
1922	United States	Missouri	NA	
1923	United States	Wisconsin	NA	
1924	United States	Illinois	NA	
1925	United States	Maine	NA	
1926	United States	Nebraska	NA	
1927	United States	South Dakota	NA	
1928	United States	Colorado	NA	
1929	United States	Kansas	NA	
1930	United States	Ohio	NA	
1931	United States	Connecticut	NA	
1932	United States	Illinois	NA	
1933	United States	Oklahoma	NA	
1934	United States	North Carolina	NA	
1935	United States	Louisiana	NA	
1936	United States	Alaska	NA	
1937	United States	Louisiana	NA	
1938	United States	New Mexico	NA	
1939	United States	Nevada	NA	
1940	United States	Kansas	NA	
1941	United States	West Virginia	NA	
1942	United States	North Carolina	NA	
1943	United States	North Carolina	NA	
1944	United States	Montana	NA	
1945	United States	Arizona	NA	
1946	United States	New Jersey	NA	
1947	United States	Kansas	NA	
1948	United States	Kansas	NA	
1949	United States	Oregon	NA	
1950	United States	Illinois	NA	
1951	United States	Pennsylvania	NA	
1952	United States	Washington	NA	
1953	United States	Kansas	NA	
1954	United States	Massachusetts	NA	
1955	United States	Mississippi	NA	
1956	United States	Hawaii	NA	
1957	United States	New Hampshire	NA	
1958	United States	Minnesota	NA	
1959	United States	New Hampshire	NA	
1960	United States	Ohio	NA	
1961	United States	Rhode Island	NA	
1962	United States	Wyoming	NA	
1963	United States	Vermont	NA	
1964	United States	Iowa	NA	
1965	United States	Arkansas	NA	
1966	United States	Massachusetts	NA	
1967	United States	Texas	NA	
1968	United States	Oklahoma	NA	
1969	United States	Maryland	NA	
1970	United States	New York	NA	
1971	United States	Hawaii	NA	
1972	United States	West Virginia	NA	
1973	United States	Florida	NA	
1974	United States	Maine	NA	
1975	United States	Pennsylvania	NA	
1976	United States	Michigan	NA	
1977	United States	Massachusetts	NA	
1978	United States	Tennessee	NA	
1979	United States	Nebraska	NA	
1980	United States	Iowa	NA	
1981	United States	Florida	NA	
1982	United States	New Mexico	NA	
1983	United States	Louisiana	NA	
1984	United States	Hawaii	NA	
1985	United States	Maryland	NA	
1986	United States	Idaho	NA	
1987	United States	Connecticut	NA	
1988	United States	Alabama	NA	
1989	United States	Virginia	NA	
1990	United States	Georgia	NA	
1991	United States	Alabama	NA	
1992	United States	Arkansas	NA	
1993	United States	Nebraska	NA	
1994	United States	Iowa	NA	
1995	United States	Hawaii	NA	
1996	United States	Pennsylvania	NA	
1997	United States	South Dakota	NA	
1998	United States	Maine	NA	
1999	United States	New Jersey	NA	
2000	United States	New Mexico	NA	
2001	United States	Tennessee	NA	
2002	United States	Louisiana	NA	
2003	United States	Michigan	NA	
2004	United States	Oklahoma	NA	
2005	United States	Hawaii	NA	
2006	United States	Nevada	NA	
2007	United States	Arizona	NA	
2008	United States	Nevada	NA	
2009	United States	Oklahoma	NA	
2010	United States	Florida	NA	
2011	United States	Mississippi	NA	
2012	United States	California	NA	
2013	United States	Maryland	NA	
2014	United States	Colorado	NA	
2015	United States	Nebraska	NA	
2016	United States	New Hampshire	NA	
2017	United States	Massachusetts	NA	
2018	United States	Illinois	NA	
2019	United States	Oklahoma	NA	
2020	United States	Illinois	NA	
2021	United States	Tennessee	NA	
2022	United States	North Carolina	NA	
2023	United States	Georgia	NA	
2024	United States	Missouri	NA	
2025	United States	North Dakota	NA	
2026	United States	Iowa	NA	
2027	United States	Florida	NA	
2028	United States	Washington	NA	
2029	United States	Mississippi	NA	
2030	United States	New Mexico	NA	
2031	United States	Louisiana	NA	
2032	United States	Rhode Island	NA	
2033	United States	Wisconsin	NA	
2034	United States	Utah	NA	
2035	United States	Mississippi	NA	
2036	United States	Minnesota	NA	
2037	United States	Idaho	NA	
2038	United States	Michigan	NA	
2039	United States	Oklahoma	NA	
2040	United States	Idaho	NA	
2041	United States	Louisiana	NA	
2042	United States	Montana	NA	
2043	United States	Maryland	NA	
2044	United States	West Virginia	NA	
2045	United States	California	NA	
2046	United States	Nevada	NA	
2047	United States	Alabama	NA	
2048	United States	Michigan	NA	
2049	United States	Minnesota	NA	
2050	United States	Washington	NA	
2051	United States	Arizona	NA	
2052	United States	Nevada	NA	
2053	United States	New Mexico	NA	
2054	United States	South Dakota	NA	
2055	United States	New Jersey	NA	
2056	United States	Illinois	NA	
2057	United States	Michigan	NA	
2058	United States	South Carolina	NA	
2059	United States	Minnesota	NA	
2060	United States	Alabama	NA	
2061	United States	Maryland	NA	
2062	United States	South Dakota	NA	
2063	United States	Rhode Island	NA	
2064	United States	Nebraska	NA	
2065	United States	Oregon	NA	
2066	United States	California	NA	
2067	United States	Minnesota	NA	
2068	United States	Alaska	NA	
2069	United States	Idaho	NA	
2070	United States	Arizona	NA	
2071	United States	Florida	NA	
2072	United States	Mississippi	NA	
2073	United States	Arizona	NA	
2074	United States	Dist of Columbia	NA	
2075	United States	Washington	NA	
2076	United States	Arizona	NA	
2077	United States	Georgia	NA	
2078	United States	Idaho	NA	
2079	United States	Oregon	NA	
2080	United States	Wisconsin	NA	
2081	United States	North Dakota	NA	
2082	United States	Pennsylvania	NA	
2083	United States	Colorado	NA	
2084	United States	Rhode Island	NA	
2085	United States	Indiana	NA	
2086	United States	Indiana	NA	
2087	United States	Kansas	NA	
2088	United States	Virginia	NA	
2089	United States	South Dakota	NA	
2090	United States	Nevada	NA	
2091	United States	Arkansas	NA	
2092	United States	Florida	NA	
2093	United States	Tennessee	NA	
2094	United States	Georgia	NA	
2095	United States	Oregon	NA	
2096	United States	Dist of Columbia	NA	
2097	United States	New York	NA	
2098	United States	West Virginia	NA	
2099	United States	Alabama	NA	
2100	United States	Colorado	NA	
2101	United States	Florida	NA	
2102	United States	Idaho	NA	
2103	United States	Hawaii	NA	
2104	United States	Nebraska	NA	
2105	United States	Rhode Island	NA	
2106	United States	Minnesota	NA	
2107	United States	Utah	NA	
2108	United States	New York	NA	
2109	United States	New Mexico	NA	
2110	United States	Oklahoma	NA	
2111	United States	California	NA	
2112	United States	Oklahoma	NA	
2113	United States	Illinois	NA	
2114	United States	Iowa	NA	
2115	United States	North Dakota	NA	
2116	United States	Montana	NA	
2117	United States	New Mexico	NA	
2118	United States	Indiana	NA	
2119	United States	Wyoming	NA	
2120	United States	Oklahoma	NA	
2121	United States	Alabama	NA	
2122	United States	New Hampshire	NA	
2123	United States	Oklahoma	NA	
2124	United States	Kansas	NA	
2125	United States	Georgia	NA	
2126	United States	Idaho	NA	
2127	United States	Washington	NA	
2128	United States	West Virginia	NA	
2129	United States	Wyoming	NA	
2130	United States	Alabama	NA	
2131	United States	Dist of Columbia	NA	
2132	United States	Idaho	NA	
2133	United States	Alabama	NA	
2134	United States	Indiana	NA	
2135	United States	Kansas	NA	
2136	United States	Wyoming	NA	
2137	United States	California	NA	
2138	United States	Ohio	NA	
2139	United States	North Dakota	NA	
2140	United States	Vermont	NA	
2141	United States	Illinois	NA	
2142	United States	South Dakota	NA	
2143	United States	Oregon	NA	
2144	United States	Wyoming	NA	
2145	United States	New Mexico	NA	
2146	United States	Iowa	NA	
2147	United States	Florida	NA	
2148	United States	Oregon	NA	
2149	United States	Indiana	NA	
2150	United States	Illinois	NA	
2151	United States	Rhode Island	NA	
2152	United States	West Virginia	NA	
2153	United States	California	NA	
2154	United States	Wisconsin	NA	
2155	United States	Illinois	NA	
2156	United States	Massachusetts	NA	
2157	United States	Minnesota	NA	
2158	United States	Alabama	NA	
2159	United States	Arkansas	NA	
2160	United States	North Dakota	NA	
2161	United States	Washington	NA	
2162	United States	Connecticut	NA	
2163	United States	Missouri	NA	
2164	United States	South Dakota	NA	
2165	United States	Wisconsin	NA	
2166	United States	Kentucky	NA	
2167	United States	California	NA	
2168	United States	New Jersey	NA	
2169	United States	Illinois	NA	
2170	United States	Mississippi	NA	
2171	United States	Tennessee	NA	
2172	United States	Alaska	NA	
2173	United States	Delaware	NA	
2174	United States	Wisconsin	NA	
2175	United States	New Mexico	NA	
2176	United States	Nebraska	NA	
2177	United States	West Virginia	NA	
2178	United States	Virginia	NA	
2179	United States	Texas	NA	
2180	United States	Nebraska	NA	
2181	United States	Georgia	NA	
2182	United States	Georgia	NA	
2183	United States	Arkansas	NA	
2184	United States	Arkansas	NA	
2185	United States	Wisconsin	NA	
2186	United States	New Jersey	NA	
2187	United States	South Carolina	NA	
2188	United States	Iowa	NA	
2189	United States	New Jersey	NA	
2190	United States	Arizona	NA	
2191	United States	Minnesota	NA	
2192	United States	Rhode Island	NA	
2193	United States	Louisiana	NA	
2194	United States	Oregon	NA	
2195	United States	Texas	NA	
2196	United States	Tennessee	NA	
2197	United States	New Hampshire	NA	
2198	United States	New Hampshire	NA	
2199	United States	Alabama	NA	
2200	United States	Tennessee	NA	
2201	United States	Pennsylvania	NA	
2202	United States	New Hampshire	NA	
2203	United States	Nevada	NA	
2204	United States	Tennessee	NA	
2205	United States	Kansas	NA	
2206	United States	Colorado	NA	
2207	United States	Texas	NA	
2208	United States	Arkansas	NA	
2209	United States	Wyoming	NA	
2210	United States	Connecticut	NA	
2211	United States	Indiana	NA	
2212	United States	Indiana	NA	
2213	United States	West Virginia	NA	
2214	United States	Arkansas	NA	
2215	United States	Maryland	NA	
2216	United States	Texas	NA	
2217	United States	Georgia	NA	
2218	United States	Idaho	NA	
2219	United States	Maine	NA	
2220	United States	South Dakota	NA	
2221	United States	South Carolina	NA	
2222	United States	Nevada	NA	
2223	United States	Utah	NA	
2224	United States	Alabama	NA	
2225	United States	Maine	NA	
2226	United States	West Virginia	NA	
2227	United States	Arkansas	NA	
2228	United States	Illinois	NA	
2229	United States	South Carolina	NA	
2230	United States	Massachusetts	NA	
2231	United States	Kentucky	NA	
2232	United States	Wyoming	NA	
2233	United States	Minnesota	NA	
2234	United States	Texas	NA	
2235	United States	Wisconsin	NA	
2236	United States	Oklahoma	NA	
2237	United States	Wyoming	NA	
2238	United States	Wisconsin	NA	
2239	United States	Hawaii	NA	
2240	United States	Nevada	NA	
2241	United States	Nebraska	NA	
2242	United States	Nevada	NA	
2243	United States	Massachusetts	NA	
2244	United States	Michigan	NA	
2245	United States	Delaware	NA	
2246	United States	Vermont	NA	
2247	United States	West Virginia	NA	
2248	United States	Delaware	NA	
2249	United States	Kentucky	NA	
2250	United States	North Carolina	NA	
2251	United States	Ohio	NA	
2252	United States	South Dakota	NA	
2253	United States	Arizona	NA	
2254	United States	Iowa	NA	
2255	United States	Virginia	NA	
2256	United States	Massachusetts	NA	
2257	United States	Virginia	NA	
2258	United States	Hawaii	NA	
2259	United States	New Jersey	NA	
2260	United States	New Hampshire	NA	
2261	United States	Connecticut	NA	
2262	United States	New Mexico	NA	
2263	United States	Hawaii	NA	
2264	United States	Nevada	NA	
2265	United States	Maine	NA	
2266	United States	New Hampshire	NA	
2267	United States	Nebraska	NA	
2268	United States	Alaska	NA	
2269	United States	Delaware	NA	
2270	United States	Rhode Island	NA	
2271	United States	Missouri	NA	
2272	United States	South Carolina	NA	
2273	United States	Connecticut	NA	
2274	United States	Alabama	NA	
2275	United States	Michigan	NA	
2276	United States	Washington	NA	
2277	United States	Delaware	NA	
2278	United States	Oklahoma	NA	
2279	United States	California	NA	
2280	United States	Wisconsin	NA	
2281	United States	Nebraska	NA	
2282	United States	Alaska	NA	
2283	United States	Washington	NA	
2284	United States	Iowa	NA	
2285	United States	Massachusetts	NA	
2286	United States	Hawaii	NA	
2287	United States	South Carolina	NA	
2288	United States	Louisiana	NA	
2289	United States	Dist of Columbia	NA	
2290	United States	Connecticut	NA	
2291	United States	Florida	NA	
2292	United States	Minnesota	NA	
2293	United States	Alaska	NA	
2294	United States	Washington	NA	
2295	United States	Pennsylvania	NA	
2296	United States	Ohio	NA	
2297	United States	Washington	NA	
2298	United States	Pennsylvania	NA	
2299	United States	Delaware	NA	
2300	United States	New York	NA	
2301	United States	Hawaii	NA	
2302	United States	South Dakota	NA	
2303	United States	Michigan	NA	
2304	United States	Arkansas	NA	
2305	United States	West Virginia	NA	
2306	United States	Alabama	NA	
2307	United States	Nevada	NA	
2308	United States	Alabama	NA	
2309	United States	Nebraska	NA	
2310	United States	Iowa	NA	
2311	United States	Louisiana	NA	
2312	United States	Ohio	NA	
2313	United States	Iowa	NA	
2314	United States	North Dakota	NA	
2315	United States	Nevada	NA	
2316	United States	Alaska	NA	
2317	United States	Nevada	NA	
2318	United States	Tennessee	NA	
2319	United States	Missouri	NA	
2320	United States	Mississippi	NA	
2321	United States	Wisconsin	NA	
2322	United States	Texas	NA	
2323	United States	Pennsylvania	NA	
2324	United States	Oregon	NA	
2325	United States	Oregon	NA	
2326	United States	Oregon	NA	
2327	United States	Connecticut	NA	
2328	United States	Tennessee	NA	
2329	United States	South Dakota	NA	
2330	United States	Delaware	NA	
2331	United States	Dist of Columbia	NA	
2332	United States	South Dakota	NA	
2333	United States	Georgia	NA	
2334	United States	Wisconsin	NA	
2335	United States	Maine	NA	
2336	United States	Ohio	NA	
